Sample:float,Data:float
"1.42647E7","5936.0"
"1.4264701E7","5936.0"
"1.4264702E7","6628.0"
"1.4264703E7","6628.0"
"1.4264704E7","6874.0"
"1.4264705E7","6874.0"
"1.4264706E7","7153.0"
"1.4264707E7","7153.0"
"1.4264708E7","7936.0"
"1.4264709E7","8484.0"
"1.426471E7","8484.0"
"1.4264711E7","9655.0"
"1.4264712E7","9655.0"
"1.4264713E7","10863.0"
"1.4264714E7","10863.0"
"1.4264715E7","11490.0"
"1.4264716E7","11490.0"
"1.4264717E7","11225.0"
"1.4264718E7","10838.0"
"1.4264719E7","10438.0"
"1.426472E7","9950.0"
"1.4264721E7","9950.0"
"1.4264722E7","9004.0"
"1.4264723E7","9004.0"
"1.4264724E7","8258.0"
"1.4264725E7","8258.0"
"1.4264726E7","7691.0"
"1.4264727E7","7691.0"
"1.4264728E7","7157.0"
"1.4264729E7","7157.0"
"1.426473E7","6910.0"
"1.4264731E7","6214.0"
"1.4264732E7","6214.0"
"1.4264733E7","5648.0"
"1.4264734E7","5648.0"
"1.4264735E7","5549.0"
"1.4264736E7","5549.0"
"1.4264737E7","5960.0"
"1.4264738E7","6366.0"
"1.4264739E7","6859.0"
"1.426474E7","7554.0"
"1.4264741E7","7554.0"
"1.4264742E7","8792.0"
"1.4264743E7","8792.0"
"1.4264744E7","9750.0"
"1.4264745E7","9750.0"
"1.4264746E7","10044.0"
"1.4264747E7","10044.0"
"1.4264748E7","9957.0"
"1.4264749E7","9796.0"
"1.426475E7","9690.0"
"1.4264751E7","9492.0"
"1.4264752E7","9492.0"
"1.4264753E7","9229.0"
"1.4264754E7","9229.0"
"1.4264755E7","8825.0"
"1.4264756E7","8825.0"
"1.4264757E7","8094.0"
"1.4264758E7","8094.0"
"1.4264759E7","7114.0"
"1.426476E7","6607.0"
"1.4264761E7","6607.0"
"1.4264762E7","5918.0"
"1.4264763E7","5918.0"
"1.4264764E7","5513.0"
"1.4264765E7","5513.0"
"1.4264766E7","5683.0"
"1.4264767E7","6013.0"
"1.4264768E7","6928.0"
"1.4264769E7","6928.0"
"1.426477E7","8160.0"
"1.4264771E7","8160.0"
"1.4264772E7","9077.0"
"1.4264773E7","9444.0"
"1.4264774E7","9762.0"
"1.4264775E7","9988.0"
"1.4264776E7","9988.0"
"1.4264777E7","10362.0"
"1.4264778E7","10362.0"
"1.4264779E7","10570.0"
"1.426478E7","10570.0"
"1.4264781E7","10692.0"
"1.4264782E7","10692.0"
"1.4264783E7","10359.0"
"1.4264784E7","10011.0"
"1.4264785E7","9463.0"
"1.4264786E7","8685.0"
"1.4264787E7","8685.0"
"1.4264788E7","6958.0"
"1.4264789E7","6958.0"
"1.426479E7","5344.0"
"1.4264791E7","5344.0"
"1.4264792E7","4517.0"
"1.4264793E7","4517.0"
"1.4264794E7","4635.0"
"1.4264795E7","5007.0"
"1.4264796E7","5566.0"
"1.4264797E7","6122.0"
"1.4264798E7","6122.0"
"1.4264799E7","7082.0"
"1.42648E7","7082.0"
"1.4264801E7","7741.0"
"1.4264802E7","7741.0"
"1.4264803E7","8277.0"
"1.4264804E7","8277.0"
"1.4264805E7","9234.0"
"1.4264806E7","9234.0"
"1.4264807E7","9789.0"
"1.4264808E7","11196.0"
"1.4264809E7","11196.0"
"1.426481E7","11952.0"
"1.4264811E7","11952.0"
"1.4264812E7","11700.0"
"1.4264813E7","11700.0"
"1.4264814E7","10354.0"
"1.4264815E7","9478.0"
"1.4264816E7","8464.0"
"1.4264817E7","7496.0"
"1.4264818E7","7496.0"
"1.4264819E7","6041.0"
"1.426482E7","6041.0"
"1.4264821E7","5424.0"
"1.4264822E7","5424.0"
"1.4264823E7","5512.0"
"1.4264824E7","5512.0"
"1.4264825E7","5705.0"
"1.4264826E7","5801.0"
"1.4264827E7","5801.0"
"1.4264828E7","5841.0"
"1.4264829E7","5841.0"
"1.426483E7","6379.0"
"1.4264831E7","6379.0"
"1.4264832E7","7686.0"
"1.4264833E7","7686.0"
"1.4264834E7","9633.0"
"1.4264835E7","10633.0"
"1.4264836E7","11454.0"
"1.4264837E7","12084.0"
"1.4264838E7","12084.0"
"1.4264839E7","12280.0"
"1.426484E7","12280.0"
"1.4264841E7","11281.0"
"1.4264842E7","11281.0"
"1.4264843E7","9503.0"
"1.4264844E7","9503.0"
"1.4264845E7","7941.0"
"1.4264846E7","7941.0"
"1.4264847E7","6836.0"
"1.4264848E7","6514.0"
"1.4264849E7","6178.0"
"1.426485E7","5777.0"
"1.4264851E7","5777.0"
"1.4264852E7","5228.0"
"1.4264853E7","5228.0"
"1.4264854E7","4743.0"
"1.4264855E7","4743.0"
"1.4264856E7","4721.0"
"1.4264857E7","4721.0"
"1.4264858E7","5489.0"
"1.4264859E7","6416.0"
"1.426486E7","7450.0"
"1.4264861E7","8606.0"
"1.4264862E7","8606.0"
"1.4264863E7","10782.0"
"1.4264864E7","10782.0"
"1.4264865E7","12092.0"
"1.4264866E7","12092.0"
"1.4264867E7","12078.0"
"1.4264868E7","12078.0"
"1.4264869E7","11196.0"
"1.426487E7","10504.0"
"1.4264871E7","9844.0"
"1.4264872E7","9159.0"
"1.4264873E7","9159.0"
"1.4264874E7","7871.0"
"1.4264875E7","7871.0"
"1.4264876E7","7017.0"
"1.4264877E7","7017.0"
"1.4264878E7","6274.0"
"1.4264879E7","6274.0"
"1.426488E7","5332.0"
"1.4264881E7","4828.0"
"1.4264882E7","4828.0"
"1.4264883E7","4523.0"
"1.4264884E7","4574.0"
"1.4264885E7","5026.0"
"1.4264886E7","5026.0"
"1.4264887E7","6742.0"
"1.4264888E7","6742.0"
"1.4264889E7","9022.0"
"1.426489E7","9022.0"
"1.4264891E7","10981.0"
"1.4264892E7","10981.0"
"1.4264893E7","12138.0"
"1.4264894E7","12226.0"
"1.4264895E7","11903.0"
"1.4264896E7","11455.0"
"1.4264897E7","11455.0"
"1.4264898E7","10111.0"
"1.4264899E7","10111.0"
"1.42649E7","8865.0"
"1.4264901E7","8865.0"
"1.4264902E7","7760.0"
"1.4264903E7","7760.0"
"1.4264904E7","6756.0"
"1.4264905E7","6269.0"
"1.4264906E7","5736.0"
"1.4264907E7","5222.0"
"1.4264908E7","5222.0"
