Sample:float,Data:float
"2972194.0","7312.0"
"2972195.0","7077.0"
"2972196.0","7077.0"
"2972197.0","7245.0"
"2972198.0","7284.0"
"2972199.0","7327.0"
"2972200.0","7327.0"
"2972201.0","6572.0"
"2972202.0","6777.0"
"2972203.0","6777.0"
"2972204.0","7265.0"
"2972205.0","6921.0"
"2972206.0","6631.0"
"2972207.0","6631.0"
"2972208.0","6844.0"
"2972209.0","6552.0"
"2972210.0","6552.0"
"2972211.0","6860.0"
"2972212.0","6759.0"
"2972213.0","6551.0"
"2972214.0","6551.0"
"2972215.0","6507.0"
"2972216.0","6400.0"
"2972217.0","6400.0"
"2972218.0","6477.0"
"2972219.0","6563.0"
"2972220.0","5991.0"
"2972221.0","5991.0"
"2972222.0","6336.0"
"2972223.0","5893.0"
"2972224.0","5613.0"
"2972225.0","6107.0"
"2972226.0","5847.0"
"2972227.0","5847.0"
"2972228.0","5722.0"
"2972229.0","5231.0"
"2972230.0","5787.0"
"2972231.0","5787.0"
"2972232.0","5746.0"
"2972233.0","5421.0"
"2972234.0","5193.0"
"2972235.0","5193.0"
"2972236.0","5263.0"
"2972237.0","5642.0"
"2972238.0","5642.0"
"2972239.0","5575.0"
"2972240.0","5582.0"
"2972241.0","5127.0"
"2972242.0","5127.0"
"2972243.0","5533.0"
"2972244.0","5056.0"
"2972245.0","5056.0"
"2972246.0","5214.0"
"2972247.0","4973.0"
"2972248.0","4958.0"
"2972249.0","4958.0"
"2972250.0","5049.0"
"2972251.0","5304.0"
"2972252.0","5304.0"
"2972253.0","4740.0"
"2972254.0","4833.0"
"2972255.0","5009.0"
"2972256.0","5009.0"
"2972257.0","4564.0"
"2972258.0","5116.0"
"2972259.0","5116.0"
"2972260.0","4744.0"
"2972261.0","5120.0"
"2972262.0","4549.0"
"2972263.0","4549.0"
"2972264.0","4372.0"
"2972265.0","4315.0"
"2972266.0","4315.0"
"2972267.0","4520.0"
"2972268.0","4441.0"
"2972269.0","4467.0"
"2972270.0","4314.0"
"2972271.0","4813.0"
"2972272.0","4958.0"
"2972273.0","4958.0"
"2972274.0","4954.0"
"2972275.0","4800.0"
"2972276.0","4800.0"
"2972277.0","4304.0"
"2972278.0","4359.0"
"2972279.0","4820.0"
"2972280.0","4820.0"
"2972281.0","5039.0"
"2972282.0","4125.0"
"2972283.0","4125.0"
"2972284.0","4368.0"
"2972285.0","4560.0"
"2972286.0","4819.0"
"2972287.0","4819.0"
"2972288.0","4694.0"
"2972289.0","4130.0"
"2972290.0","4130.0"
"2972291.0","4427.0"
"2972292.0","4366.0"
"2972293.0","4299.0"
"2972294.0","4299.0"
"2972295.0","4674.0"
"2972296.0","4456.0"
"2972297.0","4456.0"
"2972298.0","4664.0"
"2972299.0","4616.0"
"2972300.0","5201.0"
"2972301.0","5201.0"
"2972302.0","4604.0"
"2972303.0","4577.0"
"2972304.0","4577.0"
"2972305.0","4581.0"
"2972306.0","4182.0"
"2972307.0","4359.0"
"2972308.0","4359.0"
"2972309.0","4905.0"
"2972310.0","4759.0"
"2972311.0","4828.0"
"2972312.0","4695.0"
"2972313.0","4897.0"
"2972314.0","4897.0"
"2972315.0","5132.0"
"2972316.0","5128.0"
"2972317.0","5244.0"
"2972318.0","5244.0"
"2972319.0","4731.0"
"2972320.0","5101.0"
"2972321.0","5101.0"
"2972322.0","4842.0"
"2972323.0","5392.0"
"2972324.0","5375.0"
"2972325.0","5375.0"
"2972326.0","5418.0"
"2972327.0","5445.0"
"2972328.0","5445.0"
"2972329.0","5431.0"
"2972330.0","5748.0"
"2972331.0","4937.0"
"2972332.0","4937.0"
"2972333.0","5122.0"
"2972334.0","5540.0"
"2972335.0","5540.0"
"2972336.0","5886.0"
"2972337.0","5498.0"
"2972338.0","6217.0"
"2972339.0","6217.0"
"2972340.0","5627.0"
"2972341.0","5590.0"
"2972342.0","5590.0"
"2972343.0","6074.0"
"2972344.0","5998.0"
"2972345.0","5873.0"
"2972346.0","5873.0"
"2972347.0","6444.0"
"2972348.0","6523.0"
"2972349.0","6523.0"
"2972350.0","6242.0"
"2972351.0","6342.0"
"2972352.0","6694.0"
"2972353.0","6694.0"
"2972354.0","6372.0"
"2972355.0","6589.0"
"2972356.0","6428.0"
"2972357.0","6826.0"
"2972358.0","6811.0"
"2972359.0","6811.0"
"2972360.0","7266.0"
"2972361.0","7165.0"
"2972362.0","7092.0"
"2972363.0","7092.0"
"2972364.0","7162.0"
"2972365.0","7354.0"
"2972366.0","7354.0"
"2972367.0","6885.0"
"2972368.0","7201.0"
"2972369.0","7447.0"
"2972370.0","7447.0"
"2972371.0","7682.0"
"2972372.0","7895.0"
"2972373.0","7895.0"
"2972374.0","7425.0"
"2972375.0","7898.0"
"2972376.0","7876.0"
"2972377.0","7876.0"
"2972378.0","8136.0"
"2972379.0","7804.0"
"2972380.0","7804.0"
