Sample:float,Data:float
"9433600.0","5277.0"
"9433601.0","8557.0"
"9433602.0","11571.0"
"9433603.0","12423.0"
"9433604.0","10813.0"
"9433605.0","8035.0"
"9433606.0","5547.0"
"9433607.0","4449.0"
"9433608.0","5219.0"
"9433609.0","7263.0"
"9433610.0","9621.0"
"9433611.0","11153.0"
"9433612.0","11267.0"
"9433613.0","9897.0"
"9433614.0","7843.0"
"9433615.0","6178.0"
"9433616.0","5354.0"
"9433617.0","5896.0"
"9433618.0","7360.0"
"9433619.0","9142.0"
"9433620.0","10712.0"
"9433621.0","11290.0"
"9433622.0","10643.0"
"9433623.0","9083.0"
"9433624.0","7152.0"
"9433625.0","5720.0"
"9433626.0","5677.0"
"9433627.0","6956.0"
"9433628.0","8925.0"
"9433629.0","10675.0"
"9433630.0","11281.0"
"9433631.0","10261.0"
"9433632.0","8390.0"
"9433633.0","6361.0"
"9433634.0","5109.0"
"9433635.0","5041.0"
"9433636.0","6376.0"
"9433637.0","8307.0"
"9433638.0","10335.0"
"9433639.0","11325.0"
"9433640.0","10576.0"
"9433641.0","8693.0"
"9433642.0","6827.0"
"9433643.0","5495.0"
"9433644.0","5499.0"
"9433645.0","6815.0"
"9433646.0","8801.0"
"9433647.0","10715.0"
"9433648.0","11608.0"
"9433649.0","10885.0"
"9433650.0","9079.0"
"9433651.0","7157.0"
"9433652.0","5726.0"
"9433653.0","5448.0"
"9433654.0","6573.0"
"9433655.0","8433.0"
"9433656.0","10427.0"
"9433657.0","11525.0"
"9433658.0","10841.0"
"9433659.0","9025.0"
"9433660.0","6884.0"
"9433661.0","5389.0"
"9433662.0","5086.0"
"9433663.0","6088.0"
"9433664.0","7927.0"
"9433665.0","10189.0"
"9433666.0","11473.0"
"9433667.0","11021.0"
"9433668.0","9293.0"
"9433669.0","7189.0"
"9433670.0","5605.0"
"9433671.0","5117.0"
"9433672.0","6008.0"
"9433673.0","7909.0"
"9433674.0","10079.0"
"9433675.0","11419.0"
"9433676.0","11025.0"
"9433677.0","9288.0"
"9433678.0","7265.0"
"9433679.0","5529.0"
"9433680.0","4909.0"
"9433681.0","5825.0"
"9433682.0","8054.0"
"9433683.0","10376.0"
"9433684.0","8347.0"
"9433685.0","6474.0"
"9433686.0","7644.0"
"9433687.0","10031.0"
"9433688.0","11160.0"
"9433689.0","10501.0"
"9433690.0","9043.0"
"9433691.0","8491.0"
"9433692.0","8091.0"
"9433693.0","7906.0"
"9433694.0","7632.0"
"9433695.0","6757.0"
"9433696.0","6083.0"
"9433697.0","6773.0"
"9433698.0","8561.0"
"9433699.0","9947.0"
"9433700.0","10561.0"
"9433701.0","9960.0"
"9433702.0","8483.0"
"9433703.0","6929.0"
"9433704.0","5773.0"
"9433705.0","5412.0"
"9433706.0","6618.0"
"9433707.0","8453.0"
"9433708.0","9629.0"
"9433709.0","9549.0"
"9433710.0","8465.0"
"9433711.0","6649.0"
"9433712.0","5786.0"
"9433713.0","6259.0"
"9433714.0","7560.0"
"9433715.0","9029.0"
"9433716.0","9449.0"
"9433717.0","8842.0"
"9433718.0","8144.0"
"9433719.0","8041.0"
"9433720.0","7821.0"
"9433721.0","7945.0"
"9433722.0","8337.0"
"9433723.0","9029.0"
"9433724.0","9661.0"
"9433725.0","9521.0"
"9433726.0","8483.0"
"9433727.0","7590.0"
"9433728.0","6877.0"
"9433729.0","6632.0"
"9433730.0","6904.0"
"9433731.0","7219.0"
"9433732.0","7997.0"
"9433733.0","9033.0"
"9433734.0","9731.0"
"9433735.0","9977.0"
"9433736.0","9464.0"
"9433737.0","8109.0"
"9433738.0","7653.0"
"9433739.0","8761.0"
"9433740.0","9841.0"
"9433741.0","10428.0"
"9433742.0","10179.0"
"9433743.0","9529.0"
"9433744.0","8536.0"
"9433745.0","7285.0"
"9433746.0","6432.0"
"9433747.0","6305.0"
"9433748.0","6395.0"
"9433749.0","6635.0"
"9433750.0","6785.0"
"9433751.0","6307.0"
"9433752.0","5573.0"
"9433753.0","5164.0"
"9433754.0","5556.0"
"9433755.0","6537.0"
"9433756.0","7885.0"
"9433757.0","8928.0"
"9433758.0","9513.0"
"9433759.0","9873.0"
"9433760.0","10109.0"
"9433761.0","10245.0"
"9433762.0","10331.0"
"9433763.0","10633.0"
"9433764.0","10939.0"
"9433765.0","11089.0"
"9433766.0","11233.0"
"9433767.0","11133.0"
"9433768.0","10673.0"
"9433769.0","9953.0"
"9433770.0","9328.0"
"9433771.0","8841.0"
"9433772.0","8589.0"
"9433773.0","8108.0"
"9433774.0","7597.0"
"9433775.0","6865.0"
"9433776.0","6017.0"
"9433777.0","5217.0"
"9433778.0","4469.0"
"9433779.0","3945.0"
"9433780.0","3910.0"
"9433781.0","4245.0"
"9433782.0","4900.0"
"9433783.0","5855.0"
"9433784.0","6731.0"
"9433785.0","7875.0"
"9433786.0","8984.0"
"9433787.0","9861.0"
"9433788.0","10641.0"
"9433789.0","11453.0"
"9433790.0","12091.0"
"9433791.0","12299.0"
"9433792.0","12035.0"
"9433793.0","11488.0"
"9433794.0","10920.0"
"9433795.0","10093.0"
"9433796.0","8901.0"
"9433797.0","7641.0"
"9433798.0","6764.0"
"9433799.0","6180.0"
"9433800.0","5676.0"
"9433801.0","5021.0"
"9433802.0","4644.0"
"9433803.0","4440.0"
"9433804.0","4676.0"
"9433805.0","5206.0"
"9433806.0","5912.0"
"9433807.0","6920.0"
"9433808.0","7972.0"
"9433809.0","8869.0"
"9433810.0","9557.0"
"9433811.0","10097.0"
"9433812.0","10869.0"
"9433813.0","11651.0"
"9433814.0","12584.0"
"9433815.0","13021.0"
"9433816.0","12898.0"
"9433817.0","12512.0"
"9433818.0","11873.0"
"9433819.0","11153.0"
"9433820.0","10207.0"
"9433821.0","9193.0"
"9433822.0","8144.0"
"9433823.0","7219.0"
"9433824.0","6125.0"
"9433825.0","5024.0"
"9433826.0","4156.0"
"9433827.0","3429.0"
"9433828.0","3261.0"
"9433829.0","3551.0"
